state,year,price,population,population16,cpi,ndi,c,pimin,c_1,price_1,ndi_1,pimin_1
46,83,77,525,404.7,99.6,9335.859,153.8,74.7,162.3,66.8,9596.7,67
46,84,90.6,530,407.6,103.9,10134.26,144.3,90.5,153.8,77,9335.859,74.7
46,85,95.5,535,413.4,107.6,10719.45,144.5,89.2,144.3,90.6,10134.26,90.5
46,86,104.9,541,419.2,109.6,11288.77,131.2,100,144.5,95.5,10719.45,89.2
46,87,113.8,548,425,113.6,12070.16,128.3,102,131.2,104.9,11288.77,100
46,88,123.7,557,433,118.3,13126,128.7,113.5,128.3,113.8,12070.16,102
46,89,129.7,567,441,124,13945,120.9,125.9,128.7,123.7,13126,113.5
46,90,143.7,572.1,445,130.7,14896,124.3,135.9,120.9,129.7,13945,125.9
46,91,150.1,576.1,447,136.2,15121,120.9,153.9,124.3,143.7,14896,135.9
46,92,168,579.2,452.1,140.3,16640,126.5,164.4,120.9,150.1,15121,153.9
47,64,25.2,4371,2962.3,31,2134.44,118.5,23.9,122.8,24.7,1936.033,23.4
47,65,25.1,4420,3001.8,31.5,2267.059,123.3,24.1,118.5,25.2,2134.44,23.9
47,66,24.7,4481,3056.7,32.4,2404.9,120.2,24.1,123.3,25.1,2267.059,24.1
47,67,26.3,4541,3119.3,33.4,2580.333,120.9,25,120.2,24.7,2404.9,24.1
47,68,27.1,4604,3182,34.8,2794.404,122.8,26.3,120.9,26.3,2580.333,25
47,69,28.3,4669,3251.3,36.7,3024.138,123.9,27,122.8,27.1,2794.404,26.3
47,70,28.8,4648,3292.8,38.8,3284.156,124.3,28.3,123.9,28.3,3024.138,27
47,71,30.2,4736,3383.3,40.5,3562.969,128.4,30.1,124.3,28.8,3284.156,28.3
47,72,29.9,4799,3456.5,41.8,3840.739,137,30.6,128.4,30.2,3562.969,30.1
47,73,30.1,4865,3538.4,44.4,4290.809,143.1,30.6,137,29.9,3840.739,30.6
47,74,31.3,4924,3616.4,49.3,4677.18,149.6,31.5,143.1,30.1,4290.809,30.6
47,75,33.6,4989,3701.2,53.8,5154.401,152.7,33.3,149.6,31.3,4677.18,31.5
47,76,37.9,5052,3784.1,56.9,5570.011,158.1,36,152.7,33.6,5154.401,33.3
47,77,38.4,5112,3865,60.6,6093.179,157.7,36.9,158.1,37.9,5570.011,36
47,78,42.8,5177,3566.3,65.2,6684.222,155.9,41.4,157.7,38.4,6093.179,36.9
47,79,45.8,5197,3993.1,72.6,7396.398,151.8,43.4,155.9,42.8,6684.222,41.4
47,80,48.5,5346,4100,82.4,8230.751,148.9,46.3,151.8,45.8,7396.398,43.4
47,81,51.8,5430,4187.7,90.9,9028.556,149.9,49.4,148.9,48.5,8230.751,46.3
47,82,56.4,5491,4247.4,96.5,9754.307,147.4,56.3,149.9,51.8,9028.556,49.4
47,83,68.8,5550,4310.1,99.6,10561.51,144.7,66.4,147.4,56.4,9754.307,56.3
47,84,76,5636,4391,103.9,11529.53,136.8,75.4,144.7,68.8,10561.51,66.4
47,85,83.6,5701,4453.6,107.6,12246.92,134.6,79.3,136.8,76,11529.53,75.4
47,86,91.3,5795,4540.3,109.6,13127.22,135.8,85.4,134.6,83.6,12246.92,79.3
47,87,94.6,5904,4627,113.6,13942.78,133,90.5,135.8,91.3,13127.22,85.4
47,88,102.1,6015,4725,118.3,15010,129.5,94.4,133,94.6,13942.78,90.5
47,89,109.4,6098,4782,124,15936,122.5,103.8,129.5,102.1,15010,94.4
47,90,128.6,6164.8,4834.4,130.7,16698,118.9,115.6,122.5,109.4,15936,103.8
47,91,136.5,6263.4,4898.2,136.2,17038,109.1,120.5,118.9,128.6,16698,115.6
47,92,157.9,6354.1,4965.1,140.3,18010,108.2,135.8,109.1,136.5,17038,120.5
48,64,29.9,2971,2045.2,31,2569.194,95.4,29.4,99.1,30.1,2409.333,28
48,65,30,2973,2057.8,31.5,2764.349,98.3,29.1,95.4,29.9,2569.194,29.4
48,66,34.7,3074,2140,32.4,3003.102,86.9,29.8,98.3,30,2764.349,29.1
48,67,35,3208,2250.3,33.4,3143.24,99.7,30.1,86.9,34.7,3003.102,29.8
48,68,37.1,3296,2333.5,34.8,3363.308,101.5,32,99.7,35,3143.24,30.1
48,69,37.6,3402,2421.5,36.7,3529.397,100.2,31.9,101.5,37.1,3363.308,32
48,70,38.7,3409,2438,38.8,3664.345,96.7,33.8,100.2,37.6,3529.397,31.9
48,71,40.3,3433,2477.6,40.5,3829.396,97,33.6,96.7,38.7,3664.345,33.8
48,72,46.1,3423,2489.2,41.8,4072.302,88.5,33.7,97,40.3,3829.396,33.6
48,73,45.9,3443,2528.9,44.4,4593.407,91,36.3,88.5,46.1,4072.302,33.7
48,74,46.9,3503,2597.6,49.3,5079.218,98.6,38,91,45.9,4593.407,36.3
48,75,49,3563,2667.3,53.8,5631.465,99.5,40.3,98.6,46.9,5079.218,38
48,76,53,3623,2735,56.9,6166.064,100.3,42.5,99.5,49,5631.465,40.3
48,77,53.7,3693,2806.6,60.6,6674.713,99.3,45.6,100.3,53,6166.064,42.5
48,78,58.6,3793,2899.4,65.2,7521.769,101.3,51.5,99.3,53.7,6674.713,45.6
48,79,61.6,3926,3014.6,72.6,8311.73,101.4,55.4,101.3,58.6,7521.769,51.5
48,80,63.8,4132,3165.5,82.4,9105.845,101.4,56.4,101.4,61.6,8311.73,55.4
48,81,66.6,4217,3233.2,90.9,9940.443,112.7,59.2,101.4,63.8,9105.845,56.4
48,82,80.3,4245,3252.6,96.5,10492.69,106.6,67.6,112.7,66.6,9940.443,59.2
48,83,93.1,4300,3299,99.6,11018.99,102.4,76.5,106.6,80.3,10492.69,67.6
48,84,105.9,4349,3345.4,103.9,11805.83,96.2,88.5,102.4,93.1,11018.99,76.5
48,85,114.4,4406,3394.8,107.6,12336.28,96.5,97.6,96.2,105.9,11805.83,88.5
48,86,125.7,4463,3450.9,109.6,12946.66,94.2,99.9,96.5,114.4,12336.28,97.6
48,87,134.2,4538,3507,113.6,13522.78,91.3,107.1,94.2,125.7,12946.66,99.9
48,88,141.4,4648,3591,118.3,14347,88.2,121.9,91.3,134.2,13522.78,107.1
48,89,150.6,4761,3669,124,15438,86.1,133.6,88.2,141.4,14347,121.9
48,90,167.5,4882.4,3762.5,130.7,16252,83.4,141.3,86.1,150.6,15438,133.6
48,91,177.4,5033.9,3866.5,136.2,16967,78.7,144.4,83.4,167.5,16252,141.3
48,92,199.2,5152.2,3950.2,140.3,18038,81.1,167.2,78.7,177.4,16967,144.4
49,64,28,1823,1260.4,31,1721.532,109,25,111.8,27.7,1598.063,24.1
49,65,28.2,1815,1264.3,31.5,1855.038,110.5,24.5,109,28,1721.532,25
49,66,28.4,1815,1275.8,32.4,1962.446,111.2,24.7,110.5,28.2,1855.038,24.5
49,67,29.5,1807,1280.6,33.4,2097.96,113.6,25,111.2,28.4,1962.446,24.7
49,68,31.3,1819,1301.8,34.8,2202.356,119.8,26.3,113.6,29.5,2097.96,25
49,69,32.1,1819,1310.4,36.7,2358.95,112.1,27,119.8,31.3,2202.356,26.3
49,70,33.7,1744,1255.6,38.8,2659.089,114.5,28.3,112.1,32.1,2358.95,27
49,71,41.6,1761,1277.7,40.5,2868.885,111.5,30.1,114.5,33.7,2659.089,28.3
49,72,41.3,1781,1300.8,41.8,3118.833,117.5,29.9,111.5,41.6,2868.885,30.1
49,73,39.9,1782,1310.4,44.4,3424.995,116.6,30.1,117.5,41.3,3118.833,29.9
49,74,42,1784,1320,49.3,3815.477,119.9,31.3,116.6,39.9,3424.995,30.1
49,75,45.2,1803,1340.2,53.8,4251.129,123.2,33.3,119.9,42,3815.477,31.3
49,76,48.4,1833,1369.1,56.9,4646.63,129.7,36,123.2,45.2,4251.129,33.3
49,77,48.9,1853,1389.2,60.6,5074.252,133.9,36.9,129.7,48.4,4646.63,36
49,78,53.9,1861,1399.8,65.2,5525.966,131.6,41.4,133.9,48.9,5074.252,36.9
49,79,62.4,1878,1416.2,72.6,6080.069,122.1,43.4,131.6,53.9,5525.966,41.4
49,80,64.3,1950,1467.1,82.4,6593.015,122.3,46.3,122.1,62.4,6080.069,43.4
49,81,66.2,1952,1471.9,90.9,7108.973,120.5,49.4,122.3,64.3,6593.015,46.3
49,82,75.1,1948,1473.8,96.5,7632.96,119.8,56.3,120.5,66.2,7108.973,49.4
49,83,88.2,1965,1490.2,99.6,7830.711,115.7,66.4,119.8,75.1,7632.96,56.3
49,84,97.2,1952,1487.3,103.9,8338.638,111.9,75.4,115.7,88.2,7830.711,66.4
49,85,103.2,1936,1484.4,107.6,8780.313,109.1,79.3,111.9,97.2,8338.638,75.4
49,86,104.1,1917,1477.7,109.6,9173.807,112.1,85.4,109.1,103.2,8780.313,79.3
49,87,112.8,1897,1470,113.6,9599.422,107.5,90.5,112.1,104.1,9173.807,85.4
49,88,122.2,1876,1460,118.3,10279,109.1,94.4,107.5,112.8,9599.422,90.5
49,89,131.2,1857,1452,124,10901,104,103.8,109.1,122.2,10279,94.4
49,90,142.9,1842.6,1440.8,130.7,11946,104.1,115.6,104,131.2,10901,103.8
49,91,144.1,1850.8,1454.1,136.2,12381,100.1,120.5,104.1,142.9,11946,115.6
49,92,158.2,1862.1,1465.4,140.3,13526,98,135.8,100.1,144.1,12381,120.5
50,64,29.5,4100,2735.1,31,2307.521,106.2,25.6,110.4,27.6,2146.288,25.4
50,65,29.8,4140,2773.5,31.5,2456.191,109.4,26.2,106.2,29.5,2307.521,25.6
50,66,32.1,4178,2812.8,32.4,2633.129,106.3,30,109.4,29.8,2456.191,26.2
50,67,32.8,4194,2841.6,33.4,2726.309,108.3,30.1,106.3,32.1,2633.129,30
50,68,33.6,4211,2878,34.8,2939.891,111.4,32.7,108.3,32.8,2726.309,30.1
50,69,33.6,4233,2898.1,36.7,3109.5,111.5,32.8,111.4,33.6,2939.891,32.7
50,70,38.5,4417,3059.2,38.8,3339.833,106.4,37.7,111.5,33.6,3109.5,32.8
50,71,40.2,4466,3129.2,40.5,3582.73,105.4,38.5,106.4,38.5,3339.833,37.7
50,72,40.3,4510,3197.2,41.8,3814.111,108.8,41.9,105.4,40.2,3582.73,38.5
50,73,42.6,4537,3253.8,44.4,4269.542,109.5,41,108.8,40.3,3814.111,41.9
50,74,43.9,4563,3310.4,49.3,4634.935,111.8,41.9,109.5,42.6,4269.542,41
50,75,46.6,4601,3377.5,53.8,5039.065,113.5,45.2,111.8,43.9,4634.935,41.9
50,76,51.3,4623,3430.2,56.9,5487.168,115.4,47.8,113.5,46.6,5039.065,45.2
50,77,52.1,4658,3489.6,60.6,6063.001,117.2,49.4,115.4,51.3,5487.168,47.8
50,78,57.1,4683,3537.6,65.2,6728.874,116.7,54.6,117.2,52.1,6063.001,49.4
50,79,58.7,4720,3590.3,72.6,7622.986,117.1,56.4,116.7,57.1,6728.874,54.6
50,80,61.2,4705,3551,82.4,8173.692,117.6,58.8,117.1,58.7,7622.986,56.4
50,81,64.9,4742,3592.2,90.9,8663.674,119.9,61.4,117.6,61.2,8173.692,58.8
50,82,75,4765,3617.1,96.5,9196.582,115.6,69.6,119.9,64.9,8663.674,61.4
50,83,92,4751,3616.2,99.6,9815.341,106.3,80.8,115.6,75,9196.582,69.6
50,84,100.8,4766,3639.2,103.9,10641.4,105.6,89.6,106.3,92,9815.341,80.8
50,85,106.8,4775,3657.4,107.6,11228.75,107,96.7,105.6,100.8,10641.4,89.6
50,86,110.8,4783,3670.8,109.6,11763.75,105.4,104.8,107,106.8,11228.75,96.7
50,87,116.3,4807,3690,113.6,12336.44,106,116.2,105.4,110.8,11763.75,104.8
50,88,128.6,4855,3728,118.3,13129,102.6,124.1,106,116.3,12336.44,116.2
50,89,138.3,4867,3745,124,13933,100.3,132.7,102.6,128.6,13129,124.1
50,90,151.1,4902.1,3772,130.7,14958,94.1,147.3,100.3,138.3,13933,132.7
50,91,158.6,4965.2,3817.4,136.2,15438,95.5,154.4,94.1,151.1,14958,147.3
50,92,176.5,5017.3,3853.8,140.3,16351,96.2,178.5,95.5,158.6,15438,154.4
51,64,26.2,338,224.8,31,2323.409,134,27.5,125.6,26.2,2212.869,24.9
51,65,26.1,330,220,31.5,2468.041,137.6,27.6,134,26.2,2323.409,27.5
51,66,26.5,320,215.2,32.4,2593.044,133.3,29.6,137.6,26.1,2468.041,27.6
51,67,27.4,319,216.1,33.4,2775.9,137.4,30.1,133.3,26.5,2593.044,29.6
51,68,32.5,322,221.9,34.8,2921.565,136.5,32,137.4,27.4,2775.9,30.1
51,69,32.6,320,228.7,36.7,3066.197,135.7,31.9,136.5,32.5,2921.565,32
51,70,34.1,332,231.6,38.8,3269.715,132.2,33.8,135.7,32.6,3066.197,31.9
51,71,34.4,339,240.3,40.5,3514.556,131.7,33.6,132.2,34.1,3269.715,33.8
51,72,34.4,345,247,41.8,3975.313,140,33.7,131.7,34.4,3514.556,33.6
51,73,34.4,351,253.8,44.4,4505.285,141.2,36.3,140,34.4,3975.313,33.7
51,74,35.8,362,263.4,49.3,4980.504,145.8,37.8,141.2,34.4,4505.285,36.3
51,75,38.6,377,276,53.8,5455.724,160.7,40.3,145.8,35.8,4980.504,37.8
51,76,42.6,392,288.5,56.9,5985.696,161.5,42.5,160.7,38.6,5455.724,40.3
51,77,43.4,407,300.1,60.6,6640.672,160.4,44.7,161.5,42.6,5985.696,42.5
51,78,49.8,425,314.5,65.2,7609.707,160.3,49.5,160.4,43.4,6640.672,44.7
51,79,51.7,450,332.9,72.6,8482.664,168.6,53.7,160.3,49.8,7609.707,49.5
51,80,55.3,470,343.5,82.4,9402.109,158.1,56.4,168.6,51.7,8482.664,53.7
51,81,55.9,492,358,90.9,10046.75,163.1,59.2,158.1,55.3,9402.109,56.4
51,82,64.3,502,364.7,96.5,10180.02,157.7,65.7,163.1,55.9,10046.75,59.2
51,83,71,514,371.5,99.6,9855.634,141.2,76.5,157.7,64.3,10180.02,65.7
51,84,81.7,511,370.5,103.9,10382.51,128.9,88.5,141.2,71,9855.634,76.5
51,85,87.4,510,369.5,107.6,10839.13,125.7,92.3,128.9,81.7,10382.51,88.5
51,86,97.8,507,368.6,109.6,11089.14,124.8,99.9,125.7,87.4,10839.13,92.3
51,87,102.7,490,357,113.6,11113.93,110.4,106.2,124.8,97.8,11089.14,99.9
51,88,112.9,479,353,118.3,11803,114.3,115.3,110.4,102.7,11113.93,106.2
51,89,118.6,475,352,124,12399,111.4,123,114.3,112.9,11803,115.3
51,90,129.5,470.9,348.9,130.7,13871,96.9,138.9,111.4,118.6,12399,123
51,91,127,477.1,355.2,136.2,14675,109.1,143.6,96.9,129.5,13871,138.9
51,92,155.1,483.3,360.5,140.3,15607,110.8,160,109.1,127,14675,143.6
